defined_class	defined_class_label	v0	v0_label
http://purl.obolibrary.org/obo/GO_1901722	regulation of cell proliferation involved in kidney development	http://purl.obolibrary.org/obo/GO_0072111	cell proliferation involved in kidney development
http://purl.obolibrary.org/obo/GO_2000606	regulation of cell proliferation involved in mesonephros development	http://purl.obolibrary.org/obo/GO_0061209	cell proliferation involved in mesonephros development
http://purl.obolibrary.org/obo/GO_0044087	regulation of cellular component biogenesis	http://purl.obolibrary.org/obo/GO_0044085	cellular component biogenesis
http://purl.obolibrary.org/obo/GO_0051270	regulation of cellular component movement	http://purl.obolibrary.org/obo/GO_0006928	movement of cell or subcellular component
http://purl.obolibrary.org/obo/GO_0051128	regulation of cellular component organization	http://purl.obolibrary.org/obo/GO_0016043	cellular component organization
http://purl.obolibrary.org/obo/GO_0060341	regulation of cellular localization	http://purl.obolibrary.org/obo/GO_0051641	cellular localization
http://purl.obolibrary.org/obo/GO_0031323	regulation of cellular metabolic process	http://purl.obolibrary.org/obo/GO_0044237	cellular metabolic process
http://purl.obolibrary.org/obo/GO_0050794	regulation of cellular process	http://purl.obolibrary.org/obo/GO_0009987	cellular process
http://purl.obolibrary.org/obo/GO_0080135	regulation of cellular response to stress	http://purl.obolibrary.org/obo/GO_0033554	cellular response to stress
http://purl.obolibrary.org/obo/GO_0032465	regulation of cytokinesis	http://purl.obolibrary.org/obo/GO_0000910	cytokinesis
http://purl.obolibrary.org/obo/GO_0051493	regulation of cytoskeleton organization	http://purl.obolibrary.org/obo/GO_0007010	cytoskeleton organization
http://purl.obolibrary.org/obo/GO_0048638	regulation of developmental growth	http://purl.obolibrary.org/obo/GO_0048589	developmental growth
http://purl.obolibrary.org/obo/GO_0050793	regulation of developmental process	http://purl.obolibrary.org/obo/GO_0032502	developmental process
http://purl.obolibrary.org/obo/GO_2000383	regulation of ectoderm development	http://purl.obolibrary.org/obo/GO_0007398	ectoderm development
http://purl.obolibrary.org/obo/GO_0045995	regulation of embryonic development	http://purl.obolibrary.org/obo/GO_0009790	embryo development
http://purl.obolibrary.org/obo/GO_0045682	regulation of epidermis development	http://purl.obolibrary.org/obo/GO_0008544	epidermis development
http://purl.obolibrary.org/obo/GO_0010470	regulation of gastrulation	http://purl.obolibrary.org/obo/GO_0007369	gastrulation
http://purl.obolibrary.org/obo/GO_0040008	regulation of growth	http://purl.obolibrary.org/obo/GO_0040007	growth
http://purl.obolibrary.org/obo/GO_0002682	regulation of immune system process	http://purl.obolibrary.org/obo/GO_0002376	immune system process
http://purl.obolibrary.org/obo/GO_1902531	regulation of intracellular signal transduction	http://purl.obolibrary.org/obo/GO_0035556	intracellular signal transduction
http://purl.obolibrary.org/obo/GO_0090183	regulation of kidney development	http://purl.obolibrary.org/obo/GO_0001822	kidney development
http://purl.obolibrary.org/obo/GO_0043549	regulation of kinase activity	http://purl.obolibrary.org/obo/GO_0016301	kinase activity
http://purl.obolibrary.org/obo/GO_0032879	regulation of localization	http://purl.obolibrary.org/obo/GO_0051179	localization
http://purl.obolibrary.org/obo/GO_0040012	regulation of locomotion	http://purl.obolibrary.org/obo/GO_0040011	locomotion
http://purl.obolibrary.org/obo/GO_2000380	regulation of mesoderm development	http://purl.obolibrary.org/obo/GO_0007498	mesoderm development
http://purl.obolibrary.org/obo/GO_1905902	regulation of mesoderm formation	http://purl.obolibrary.org/obo/GO_0001707	mesoderm formation
http://purl.obolibrary.org/obo/GO_0061217	regulation of mesonephros development	http://purl.obolibrary.org/obo/GO_0001823	mesonephros development
http://purl.obolibrary.org/obo/GO_0019222	regulation of metabolic process	http://purl.obolibrary.org/obo/GO_0008152	metabolic process
http://purl.obolibrary.org/obo/GO_0007346	regulation of mitotic cell cycle	http://purl.obolibrary.org/obo/GO_0000278	mitotic cell cycle
http://purl.obolibrary.org/obo/GO_1902412	regulation of mitotic cytokinesis	http://purl.obolibrary.org/obo/GO_0000281	mitotic cytokinesis
http://purl.obolibrary.org/obo/GO_0007088	regulation of mitotic nuclear division	http://purl.obolibrary.org/obo/GO_0140014	mitotic nuclear division
http://purl.obolibrary.org/obo/GO_0065009	regulation of molecular function	http://purl.obolibrary.org/obo/GO_0003674	molecular_function
http://purl.obolibrary.org/obo/GO_2000026	regulation of multicellular organismal development	http://purl.obolibrary.org/obo/GO_0007275	multicellular organism development
http://purl.obolibrary.org/obo/GO_0051239	regulation of multicellular organismal process	http://purl.obolibrary.org/obo/GO_0032501	multicellular organismal process
http://purl.obolibrary.org/obo/GO_0051147	regulation of muscle cell differentiation	http://purl.obolibrary.org/obo/GO_0042692	muscle cell differentiation
http://purl.obolibrary.org/obo/GO_0048634	regulation of muscle organ development	http://purl.obolibrary.org/obo/GO_0007517	muscle organ development
http://purl.obolibrary.org/obo/GO_0051960	regulation of nervous system development	http://purl.obolibrary.org/obo/GO_0007399	nervous system development
http://purl.obolibrary.org/obo/GO_0031644	regulation of nervous system process	http://purl.obolibrary.org/obo/GO_0050877	nervous system process
http://purl.obolibrary.org/obo/GO_1905292	regulation of neural crest cell differentiation	http://purl.obolibrary.org/obo/GO_0014033	neural crest cell differentiation
http://purl.obolibrary.org/obo/GO_2000177	regulation of neural precursor cell proliferation	http://purl.obolibrary.org/obo/GO_0061351	neural precursor cell proliferation
http://purl.obolibrary.org/obo/GO_0050767	regulation of neurogenesis	http://purl.obolibrary.org/obo/GO_0022008	neurogenesis
http://purl.obolibrary.org/obo/GO_0045664	regulation of neuron differentiation	http://purl.obolibrary.org/obo/GO_0030182	neuron differentiation
http://purl.obolibrary.org/obo/GO_0010975	regulation of neuron projection development	http://purl.obolibrary.org/obo/GO_0031175	neuron projection development
http://purl.obolibrary.org/obo/GO_0070570	regulation of neuron projection regeneration	http://purl.obolibrary.org/obo/GO_0031102	neuron projection regeneration
http://purl.obolibrary.org/obo/GO_0051783	regulation of nuclear division	http://purl.obolibrary.org/obo/GO_0000280	nuclear division
http://purl.obolibrary.org/obo/GO_1902115	regulation of organelle assembly	http://purl.obolibrary.org/obo/GO_0070925	organelle assembly
http://purl.obolibrary.org/obo/GO_0033043	regulation of organelle organization	http://purl.obolibrary.org/obo/GO_0006996	organelle organization
http://purl.obolibrary.org/obo/GO_0019220	regulation of phosphate metabolic process	http://purl.obolibrary.org/obo/GO_0006796	phosphate-containing compound metabolic process
http://purl.obolibrary.org/obo/GO_0051174	regulation of phosphorus metabolic process	http://purl.obolibrary.org/obo/GO_0006793	phosphorus metabolic process
http://purl.obolibrary.org/obo/GO_0042325	regulation of phosphorylation	http://purl.obolibrary.org/obo/GO_0016310	phosphorylation
http://purl.obolibrary.org/obo/GO_0120035	regulation of plasma membrane bounded cell projection organization	http://purl.obolibrary.org/obo/GO_0120036	plasma membrane bounded cell projection organization
http://purl.obolibrary.org/obo/GO_0043393	regulation of protein binding	http://purl.obolibrary.org/obo/GO_0005515	protein binding
http://purl.obolibrary.org/obo/GO_1900120	regulation of receptor binding	http://purl.obolibrary.org/obo/GO_0005102	signaling receptor binding
http://purl.obolibrary.org/obo/GO_2000241	regulation of reproductive process	http://purl.obolibrary.org/obo/GO_0022414	reproductive process
http://purl.obolibrary.org/obo/GO_0032101	regulation of response to external stimulus	http://purl.obolibrary.org/obo/GO_0009605	response to external stimulus
http://purl.obolibrary.org/obo/GO_0048583	regulation of response to stimulus	http://purl.obolibrary.org/obo/GO_0050896	response to stimulus
http://purl.obolibrary.org/obo/GO_0080134	regulation of response to stress	http://purl.obolibrary.org/obo/GO_0006950	response to stress
http://purl.obolibrary.org/obo/GO_1903034	regulation of response to wounding	http://purl.obolibrary.org/obo/GO_0009611	response to wounding
http://purl.obolibrary.org/obo/GO_0060297	regulation of sarcomere organization	http://purl.obolibrary.org/obo/GO_0045214	sarcomere organization
http://purl.obolibrary.org/obo/GO_0009966	regulation of signal transduction	http://purl.obolibrary.org/obo/GO_0007165	signal transduction
http://purl.obolibrary.org/obo/GO_0023051	regulation of signaling	http://purl.obolibrary.org/obo/GO_0023052	signaling
http://purl.obolibrary.org/obo/GO_0010469	regulation of signaling receptor activity	http://purl.obolibrary.org/obo/GO_0038023	signaling receptor activity
http://purl.obolibrary.org/obo/GO_2000736	regulation of stem cell differentiation	http://purl.obolibrary.org/obo/GO_0048863	stem cell differentiation
http://purl.obolibrary.org/obo/GO_2000035	regulation of stem cell division	http://purl.obolibrary.org/obo/GO_0017145	stem cell division
http://purl.obolibrary.org/obo/GO_0051153	regulation of striated muscle cell differentiation	http://purl.obolibrary.org/obo/GO_0051146	striated muscle cell differentiation
http://purl.obolibrary.org/obo/GO_1902903	regulation of supramolecular fiber organization	http://purl.obolibrary.org/obo/GO_0097435	supramolecular fiber organization
http://purl.obolibrary.org/obo/GO_0044057	regulation of system process	http://purl.obolibrary.org/obo/GO_0003008	system process
http://purl.obolibrary.org/obo/GO_0099177	regulation of trans-synaptic signaling	http://purl.obolibrary.org/obo/GO_0099537	trans-synaptic signaling
http://purl.obolibrary.org/obo/GO_0051338	regulation of transferase activity	http://purl.obolibrary.org/obo/GO_0016740	transferase activity
http://purl.obolibrary.org/obo/GO_0051969	regulation of transmission of nerve impulse	http://purl.obolibrary.org/obo/GO_0019226	transmission of nerve impulse
