defined_class	defined_class_label	v0	v0_label
http://purl.obolibrary.org/obo/GOCHE_48550	substance with EC 1.1.1.21 (aldehyde reductase) inhibitor role	http://purl.obolibrary.org/obo/CHEBI_48550	EC 1.1.1.21 (aldehyde reductase) inhibitor
http://purl.obolibrary.org/obo/GOCHE_77484	substance with EC 1.1.1.25 (shikimate dehydrogenase) inhibitor role	http://purl.obolibrary.org/obo/CHEBI_77484	EC 1.1.1.25 (shikimate dehydrogenase) inhibitor
http://purl.obolibrary.org/obo/GOCHE_77654	substance with EC 1.1.1.267 (1-deoxy-D-xylulose-5-phosphate reductoisomerase) inhibitor role	http://purl.obolibrary.org/obo/CHEBI_77654	EC 1.1.1.267 (1-deoxy-D-xylulose-5-phosphate reductoisomerase) inhibitor
http://purl.obolibrary.org/obo/GOCHE_35664	substance with EC 1.1.1.34/EC 1.1.1.88 (hydroxymethylglutaryl-CoA reductase) inhibitor role	http://purl.obolibrary.org/obo/CHEBI_35664	EC 1.1.1.34/EC 1.1.1.88 (hydroxymethylglutaryl-CoA reductase) inhibitor
http://purl.obolibrary.org/obo/GOCHE_76836	substance with EC 1.1.3.* (oxidoreductase acting on donor CH-OH group, oxygen as acceptor) inhibitor role	http://purl.obolibrary.org/obo/CHEBI_76836	EC 1.1.3.* (oxidoreductase acting on donor CH-OH group, oxygen as acceptor) inhibitor
http://purl.obolibrary.org/obo/GOCHE_63156	substance with EC 1.1.3.13 (alcohol oxidase) inhibitor role	http://purl.obolibrary.org/obo/CHEBI_63156	EC 1.1.3.13 (alcohol oxidase) inhibitor
http://purl.obolibrary.org/obo/GOCHE_76737	substance with EC 1.10.* (oxidoreductase acting on diphenols and related substances as donors) inhibitor role	http://purl.obolibrary.org/obo/CHEBI_76737	EC 1.10.* (oxidoreductase acting on diphenols and related substances as donors) inhibitor
http://purl.obolibrary.org/obo/GOCHE_85048	substance with EC 1.10.3.* (oxidoreductase acting on diphenols and related substances as donors with oxygen as acceptor) inhibitor role	http://purl.obolibrary.org/obo/CHEBI_85048	EC 1.10.3.* (oxidoreductase acting on diphenols and related substances as donors with oxygen as acceptor) inhibitor
http://purl.obolibrary.org/obo/GOCHE_85049	substance with EC 1.10.3.1 (catechol oxidase) inhibitor role	http://purl.obolibrary.org/obo/CHEBI_85049	EC 1.10.3.1 (catechol oxidase) inhibitor
http://purl.obolibrary.org/obo/GOCHE_85050	substance with EC 1.10.3.2 (laccase) inhibitor role	http://purl.obolibrary.org/obo/CHEBI_85050	EC 1.10.3.2 (laccase) inhibitor
http://purl.obolibrary.org/obo/GOCHE_77019	substance with EC 1.10.99.* (oxidoreductases acting on diphenols and related substances as donors, other acceptors) inhibitor role	http://purl.obolibrary.org/obo/CHEBI_77019	EC 1.10.99.* (oxidoreductases acting on diphenols and related substances as donors, other acceptors) inhibitor
http://purl.obolibrary.org/obo/GOCHE_77020	substance with EC 1.10.99.2 [ribosyldihydronicotinamide dehydrogenase (quinone)] inhibitor role	http://purl.obolibrary.org/obo/CHEBI_77020	EC 1.10.99.2 [ribosyldihydronicotinamide dehydrogenase (quinone)] inhibitor
http://purl.obolibrary.org/obo/GOCHE_76738	substance with EC 1.11.* (oxidoreductase acting on peroxide as donors) inhibitor role	http://purl.obolibrary.org/obo/CHEBI_76738	EC 1.11.* (oxidoreductase acting on peroxide as donors) inhibitor
http://purl.obolibrary.org/obo/GOCHE_75381	substance with EC 1.11.1.* (peroxidases) inhibitor role	http://purl.obolibrary.org/obo/CHEBI_75381	EC 1.11.1.* (peroxidases) inhibitor
http://purl.obolibrary.org/obo/GOCHE_73181	substance with EC 1.11.1.11 (L-ascorbate peroxidase) inhibitors role	http://purl.obolibrary.org/obo/CHEBI_73181	EC 1.11.1.11 (L-ascorbate peroxidase) inhibitors
http://purl.obolibrary.org/obo/GOCHE_75380	substance with EC 1.11.1.6 (catalase) inhibitor role	http://purl.obolibrary.org/obo/CHEBI_75380	EC 1.11.1.6 (catalase) inhibitor
http://purl.obolibrary.org/obo/GOCHE_76740	substance with EC 1.13.* [oxidoreductase acting on single donors with incorporation of molecular oxygen (oxygenases)] inhibitor role	http://purl.obolibrary.org/obo/CHEBI_76740	EC 1.13.* [oxidoreductase acting on single donors with incorporation of molecular oxygen (oxygenases)] inhibitor
http://purl.obolibrary.org/obo/GOCHE_76837	substance with EC 1.13.11.* (oxidoreductase acting on single donors and incorporating 2 O atoms) inhibitor role	http://purl.obolibrary.org/obo/CHEBI_76837	EC 1.13.11.* (oxidoreductase acting on single donors and incorporating 2 O atoms) inhibitor
http://purl.obolibrary.org/obo/GOCHE_85051	substance with EC 1.13.11.24 (quercetin 2,3-dioxygenase) inhibitor role	http://purl.obolibrary.org/obo/CHEBI_85051	EC 1.13.11.24 (quercetin 2,3-dioxygenase) inhibitor
http://purl.obolibrary.org/obo/GOCHE_38317	substance with EC 1.13.11.27 (4-hydroxyphenylpyruvate dioxygenase) inhibitor role	http://purl.obolibrary.org/obo/CHEBI_38317	EC 1.13.11.27 (4-hydroxyphenylpyruvate dioxygenase) inhibitor
http://purl.obolibrary.org/obo/GOCHE_64995	substance with EC 1.13.11.31 (arachidonate 12-lipoxygenase) inhibitor role	http://purl.obolibrary.org/obo/CHEBI_64995	EC 1.13.11.31 (arachidonate 12-lipoxygenase) inhibitor
http://purl.obolibrary.org/obo/GOCHE_64996	substance with EC 1.13.11.33 (arachidonate 15-lipoxygenase) inhibitor role	http://purl.obolibrary.org/obo/CHEBI_64996	EC 1.13.11.33 (arachidonate 15-lipoxygenase) inhibitor
http://purl.obolibrary.org/obo/GOCHE_64964	substance with EC 1.13.11.34 (arachidonate 5-lipoxygenase) inhibitor role	http://purl.obolibrary.org/obo/CHEBI_64964	EC 1.13.11.34 (arachidonate 5-lipoxygenase) inhibitor
http://purl.obolibrary.org/obo/GOCHE_72854	substance with EC 1.13.11.52 (indoleamine 2,3-dioxygenase) inhibitor role	http://purl.obolibrary.org/obo/CHEBI_72854	EC 1.13.11.52 (indoleamine 2,3-dioxygenase) inhibitor
http://purl.obolibrary.org/obo/GOCHE_76741	substance with EC 1.14.* (oxidoreductase acting on paired donors, with incorporation or reduction of molecular oxygen) inhibitor role	http://purl.obolibrary.org/obo/CHEBI_76741	EC 1.14.* (oxidoreductase acting on paired donors, with incorporation or reduction of molecular oxygen) inhibitor
http://purl.obolibrary.org/obo/GOCHE_76902	substance with EC 1.14.11.* (oxidoreductase acting on paired donors, 2-oxoglutarate as one donor, incorporating 1 atom each of oxygen into both donors) inhibitor role	http://purl.obolibrary.org/obo/CHEBI_76902	EC 1.14.11.* (oxidoreductase acting on paired donors, 2-oxoglutarate as one donor, incorporating 1 atom each of oxygen into both donors) inhibitor
http://purl.obolibrary.org/obo/GOCHE_132365	substance with EC 1.14.11.2 (procollagen-proline dioxygenase) inhibitor role	http://purl.obolibrary.org/obo/CHEBI_132365	EC 1.14.11.2 (procollagen-proline dioxygenase) inhibitor
http://purl.obolibrary.org/obo/GOCHE_76841	substance with EC 1.14.13.* (oxidoreductase acting on paired donors, incorporating 1 atom of oxygen, with NADH or NADPH as one donor) inhibitor role	http://purl.obolibrary.org/obo/CHEBI_76841	EC 1.14.13.* (oxidoreductase acting on paired donors, incorporating 1 atom of oxygen, with NADH or NADPH as one donor) inhibitor
http://purl.obolibrary.org/obo/GOCHE_61908	substance with EC 1.14.13.39 (nitric oxide synthase) inhibitor role	http://purl.obolibrary.org/obo/CHEBI_61908	EC 1.14.13.39 (nitric oxide synthase) inhibitor
http://purl.obolibrary.org/obo/GOCHE_76838	substance with EC 1.14.14.* (oxidoreductase acting on paired donors, incorporating of 1 atom of oxygen, with reduced flavin or flavoprotein as one donor) inhibitor role	http://purl.obolibrary.org/obo/CHEBI_76838	EC 1.14.14.* (oxidoreductase acting on paired donors, incorporating of 1 atom of oxygen, with reduced flavin or flavoprotein as one donor) inhibitor
http://purl.obolibrary.org/obo/GOCHE_76898	substance with EC 1.14.14.1 (unspecific monooxygenase) inhibitor role	http://purl.obolibrary.org/obo/CHEBI_76898	EC 1.14.14.1 (unspecific monooxygenase) inhibitor
http://purl.obolibrary.org/obo/GOCHE_50790	substance with EC 1.14.14.14 (aromatase) inhibitor role	http://purl.obolibrary.org/obo/CHEBI_50790	EC 1.14.14.14 (aromatase) inhibitor
http://purl.obolibrary.org/obo/GOCHE_76847	substance with EC 1.14.16.* (oxidoreductase acting on paired donors, reduced pteridine as one donor, incorporating 1 atom of oxygen) inhibitor role	http://purl.obolibrary.org/obo/CHEBI_76847	EC 1.14.16.* (oxidoreductase acting on paired donors, reduced pteridine as one donor, incorporating 1 atom of oxygen) inhibitor
http://purl.obolibrary.org/obo/GOCHE_63932	substance with EC 1.14.16.2 (tyrosine 3-monooxygenase) inhibitor role	http://purl.obolibrary.org/obo/CHEBI_63932	EC 1.14.16.2 (tyrosine 3-monooxygenase) inhibitor
http://purl.obolibrary.org/obo/GOCHE_139338	substance with EC 1.14.17.* (oxidoreductase acting on paired donors, with incorporation or reduction of molecular oxygen and with reduced ascorbate as one donor, and incorporation of one atom of oxygen) inhibitor role	http://purl.obolibrary.org/obo/CHEBI_139338	EC 1.14.17.* (oxidoreductase acting on paired donors, with incorporation or reduction of molecular oxygen and with reduced ascorbate as one donor, and incorporation of one atom of oxygen) inhibitor
http://purl.obolibrary.org/obo/GOCHE_139339	substance with EC 1.14.17.1 (dopamine beta-monooxygenase) inhibitor role	http://purl.obolibrary.org/obo/CHEBI_139339	EC 1.14.17.1 (dopamine beta-monooxygenase) inhibitor
http://purl.obolibrary.org/obo/GOCHE_76845	substance with EC 1.14.18.* (oxidoreductase acting on paired donors, miscellaneous compound as one donor, incorporating 1 atom of oxygen) inhibitor role	http://purl.obolibrary.org/obo/CHEBI_76845	EC 1.14.18.* (oxidoreductase acting on paired donors, miscellaneous compound as one donor, incorporating 1 atom of oxygen) inhibitor
http://purl.obolibrary.org/obo/GOCHE_59997	substance with EC 1.14.18.1 (tyrosinase) inhibitor role	http://purl.obolibrary.org/obo/CHEBI_59997	EC 1.14.18.1 (tyrosinase) inhibitor
http://purl.obolibrary.org/obo/GOCHE_76840	substance with EC 1.14.99.* (miscellaneous oxidoreductase acting on paired donors, with incorporation or reduction of molecular oxygen) inhibitor role	http://purl.obolibrary.org/obo/CHEBI_76840	EC 1.14.99.* (miscellaneous oxidoreductase acting on paired donors, with incorporation or reduction of molecular oxygen) inhibitor
http://purl.obolibrary.org/obo/GOCHE_35544	substance with EC 1.14.99.1 (prostaglandin-endoperoxide synthase) inhibitor role	http://purl.obolibrary.org/obo/CHEBI_35544	EC 1.14.99.1 (prostaglandin-endoperoxide synthase) inhibitor
http://purl.obolibrary.org/obo/GOCHE_76744	substance with EC 1.17.* (oxidoreductase acting on CH or CH2) inhibitor role	http://purl.obolibrary.org/obo/CHEBI_76744	EC 1.17.* (oxidoreductase acting on CH or CH2) inhibitor
http://purl.obolibrary.org/obo/GOCHE_76848	substance with EC 1.17.4.* (oxidoreductase acting on CH or CH2 with a disulfide as acceptor) inhibitor role	http://purl.obolibrary.org/obo/CHEBI_76848	EC 1.17.4.* (oxidoreductase acting on CH or CH2 with a disulfide as acceptor) inhibitor
http://purl.obolibrary.org/obo/GOCHE_74213	substance with EC 1.17.4.1 (ribonucleoside-diphosphate reductase) inhibitor role	http://purl.obolibrary.org/obo/CHEBI_74213	EC 1.17.4.1 (ribonucleoside-diphosphate reductase) inhibitor
http://purl.obolibrary.org/obo/GOCHE_76727	substance with EC 1.2.* (oxidoreductase acting on donor aldehyde/oxo group) inhibitor role	http://purl.obolibrary.org/obo/CHEBI_76727	EC 1.2.* (oxidoreductase acting on donor aldehyde/oxo group) inhibitor
http://purl.obolibrary.org/obo/GOCHE_76852	substance with EC 1.2.1.* (oxidoreductase acting on donor aldehyde/oxo group with NAD(+) or NADP(+) as acceptor) inhibitor role	http://purl.obolibrary.org/obo/CHEBI_76852	EC 1.2.1.* (oxidoreductase acting on donor aldehyde/oxo group with NAD(+) or NADP(+) as acceptor) inhibitor
http://purl.obolibrary.org/obo/GOCHE_70817	substance with EC 1.2.1.12 [glyceraldehyde-3-phosphate dehydrogenase (phosphorylating)] inhibitor role	http://purl.obolibrary.org/obo/CHEBI_70817	EC 1.2.1.12 [glyceraldehyde-3-phosphate dehydrogenase (phosphorylating)] inhibitor
http://purl.obolibrary.org/obo/GOCHE_35487	substance with EC 1.2.1.3 [aldehyde dehydrogenase (NAD(+))] inhibitor role	http://purl.obolibrary.org/obo/CHEBI_35487	EC 1.2.1.3 [aldehyde dehydrogenase (NAD(+))] inhibitor
http://purl.obolibrary.org/obo/GOCHE_76853	substance with EC 1.2.3.* (oxidoreductase acting on donor aldehyde/oxo group with oxygen as acceptor) inhibitor role	http://purl.obolibrary.org/obo/CHEBI_76853	EC 1.2.3.* (oxidoreductase acting on donor aldehyde/oxo group with oxygen as acceptor) inhibitor
http://purl.obolibrary.org/obo/GOCHE_62872	substance with EC 1.2.3.1 (aldehyde oxidase) inhibitor role	http://purl.obolibrary.org/obo/CHEBI_62872	EC 1.2.3.1 (aldehyde oxidase) inhibitor
http://purl.obolibrary.org/obo/GOCHE_76748	substance with EC 1.21.* (oxidoreductase acting on X-H and Y-H to form an X-Y bond) inhibitor role	http://purl.obolibrary.org/obo/CHEBI_76748	EC 1.21.* (oxidoreductase acting on X-H and Y-H to form an X-Y bond) inhibitor
http://purl.obolibrary.org/obo/GOCHE_77109	substance with EC 1.21.3.* (oxidoreductase acting on X-H and Y-H to form an X-Y bond, with oxygen as acceptor) inhibitor role	http://purl.obolibrary.org/obo/CHEBI_77109	EC 1.21.3.* (oxidoreductase acting on X-H and Y-H to form an X-Y bond, with oxygen as acceptor) inhibitor
http://purl.obolibrary.org/obo/GOCHE_77110	substance with EC 1.21.3.3 (reticuline oxidase) inhibitor role	http://purl.obolibrary.org/obo/CHEBI_77110	EC 1.21.3.3 (reticuline oxidase) inhibitor
http://purl.obolibrary.org/obo/GOCHE_76729	substance with EC 1.3.* (oxidoreductase acting on donor CH-CH group) inhibitor role	http://purl.obolibrary.org/obo/CHEBI_76729	EC 1.3.* (oxidoreductase acting on donor CH-CH group) inhibitor
http://purl.obolibrary.org/obo/GOCHE_76857	substance with EC 1.3.1.* (oxidoreductase acting on donor CH-CH group, NAD(+) or NADP(+) as acceptor) inhibitor role	http://purl.obolibrary.org/obo/CHEBI_76857	EC 1.3.1.* (oxidoreductase acting on donor CH-CH group, NAD(+) or NADP(+) as acceptor) inhibitor
http://purl.obolibrary.org/obo/GOCHE_50781	substance with EC 1.3.1.22 [3-oxo-5alpha-steroid 4-dehydrogenase (NADP(+))] inhibitor role	http://purl.obolibrary.org/obo/CHEBI_50781	EC 1.3.1.22 [3-oxo-5alpha-steroid 4-dehydrogenase (NADP(+))] inhibitor
http://purl.obolibrary.org/obo/GOCHE_64416	substance with EC 1.3.1.43 (arogenate dehydrogenase) inhibitor role	http://purl.obolibrary.org/obo/CHEBI_64416	EC 1.3.1.43 (arogenate dehydrogenase) inhibitor
http://purl.obolibrary.org/obo/GOCHE_78377	substance with EC 1.3.1.8 [acyl-CoA dehydrogenase (NADP(+))] inhibitor role	http://purl.obolibrary.org/obo/CHEBI_78377	EC 1.3.1.8 [acyl-CoA dehydrogenase (NADP(+))] inhibitor
http://purl.obolibrary.org/obo/GOCHE_77102	substance with EC 1.3.5.* (oxidoreductase acting on CH-CH of donor with a quinone or related compound as acceptor) inhibitor role	http://purl.obolibrary.org/obo/CHEBI_77102	EC 1.3.5.* (oxidoreductase acting on CH-CH of donor with a quinone or related compound as acceptor) inhibitor
http://purl.obolibrary.org/obo/GOCHE_83072	substance with EC 1.3.5.1 [succinate dehydrogenase (quinone)] inhibitor role	http://purl.obolibrary.org/obo/CHEBI_83072	EC 1.3.5.1 [succinate dehydrogenase (quinone)] inhibitor
http://purl.obolibrary.org/obo/GOCHE_76730	substance with EC 1.4.* (oxidoreductase acting on donor CH-NH2 group) inhibitor role	http://purl.obolibrary.org/obo/CHEBI_76730	EC 1.4.* (oxidoreductase acting on donor CH-NH2 group) inhibitor
http://purl.obolibrary.org/obo/GOCHE_76861	substance with EC 1.4.3.* (oxidoreductase acting on donor CH-NH2 group, oxygen as acceptor) inhibitor role	http://purl.obolibrary.org/obo/CHEBI_76861	EC 1.4.3.* (oxidoreductase acting on donor CH-NH2 group, oxygen as acceptor) inhibitor
http://purl.obolibrary.org/obo/GOCHE_53659	substance with EC 1.4.3.22 (diamine oxidase) inhibitor role	http://purl.obolibrary.org/obo/CHEBI_53659	EC 1.4.3.22 (diamine oxidase) inhibitor
http://purl.obolibrary.org/obo/GOCHE_85052	substance with EC 1.4.3.3 (D-amino-acid oxidase) inhibitor role	http://purl.obolibrary.org/obo/CHEBI_85052	EC 1.4.3.3 (D-amino-acid oxidase) inhibitor
http://purl.obolibrary.org/obo/GOCHE_38623	substance with EC 1.4.3.4 (monoamine oxidase) inhibitor role	http://purl.obolibrary.org/obo/CHEBI_38623	EC 1.4.3.4 (monoamine oxidase) inhibitor
http://purl.obolibrary.org/obo/GOCHE_62089	substance with EC 1.4.7.1 [glutamate synthase (ferredoxin)] inhibitor role	http://purl.obolibrary.org/obo/CHEBI_62089	EC 1.4.7.1 [glutamate synthase (ferredoxin)] inhibitor
http://purl.obolibrary.org/obo/GOCHE_76731	substance with EC 1.5.* (oxidoreductase acting on donor CH-NH group) inhibitor role	http://purl.obolibrary.org/obo/CHEBI_76731	EC 1.5.* (oxidoreductase acting on donor CH-NH group) inhibitor
http://purl.obolibrary.org/obo/GOCHE_76863	substance with EC 1.5.1.* (oxidoreductase acting on donor CH-NH group, NAD(+) or NADP(+) as acceptor) inhibitor role	http://purl.obolibrary.org/obo/CHEBI_76863	EC 1.5.1.* (oxidoreductase acting on donor CH-NH group, NAD(+) or NADP(+) as acceptor) inhibitor
http://purl.obolibrary.org/obo/GOCHE_50683	substance with EC 1.5.1.3 (dihydrofolate reductase) inhibitor role	http://purl.obolibrary.org/obo/CHEBI_50683	EC 1.5.1.3 (dihydrofolate reductase) inhibitor
http://purl.obolibrary.org/obo/GOCHE_76733	substance with EC 1.6.* (oxidoreductase acting on NADH or NADPH) inhibitor role	http://purl.obolibrary.org/obo/CHEBI_76733	EC 1.6.* (oxidoreductase acting on NADH or NADPH) inhibitor
http://purl.obolibrary.org/obo/GOCHE_76866	substance with EC 1.6.5.* (oxidoreductase acting on NADH or NADPH with a quinone or similar as acceptor) inhibitor role	http://purl.obolibrary.org/obo/CHEBI_76866	EC 1.6.5.* (oxidoreductase acting on NADH or NADPH with a quinone or similar as acceptor) inhibitor
http://purl.obolibrary.org/obo/GOCHE_50390	substance with EC 1.6.5.2 [NAD(P)H dehydrogenase (quinone)] inhibitor role	http://purl.obolibrary.org/obo/CHEBI_50390	EC 1.6.5.2 [NAD(P)H dehydrogenase (quinone)] inhibitor
http://purl.obolibrary.org/obo/GOCHE_38503	substance with EC 1.6.5.3 [NADH:ubiquinone reductase (H(+)-translocating)] inhibitor role	http://purl.obolibrary.org/obo/CHEBI_38503	EC 1.6.5.3 [NADH:ubiquinone reductase (H(+)-translocating)] inhibitor
http://purl.obolibrary.org/obo/GOCHE_76735	substance with EC 1.8.* (oxidoreductase acting on sulfur group of donors) inhibitor role	http://purl.obolibrary.org/obo/CHEBI_76735	EC 1.8.* (oxidoreductase acting on sulfur group of donors) inhibitor
http://purl.obolibrary.org/obo/GOCHE_76869	substance with EC 1.8.1.* (oxidoreductase acting on sulfur group of donors, NAD(+) or NADP(+) as acceptor) inhibitor role	http://purl.obolibrary.org/obo/CHEBI_76869	EC 1.8.1.* (oxidoreductase acting on sulfur group of donors, NAD(+) or NADP(+) as acceptor) inhibitor
http://purl.obolibrary.org/obo/GOCHE_64670	substance with EC 1.8.1.9 (thioredoxin reductase) inhibitor role	http://purl.obolibrary.org/obo/CHEBI_64670	EC 1.8.1.9 (thioredoxin reductase) inhibitor
http://purl.obolibrary.org/obo/GOCHE_90920	substance with EC 1.8.5.* (oxidoreductase acting on sulfur group donors, quinone or similar as acceptor) inhibitor role	http://purl.obolibrary.org/obo/CHEBI_90920	EC 1.8.5.* (oxidoreductase acting on sulfur group donors, quinone or similar as acceptor) inhibitor
http://purl.obolibrary.org/obo/GOCHE_90921	substance with EC 1.8.5.4 (sulfide:quinone reductase) inhibitor role	http://purl.obolibrary.org/obo/CHEBI_90921	EC 1.8.5.4 (sulfide:quinone reductase) inhibitor
http://purl.obolibrary.org/obo/GOCHE_76736	substance with EC 1.9.* (oxidoreductase acting on donor heme group) inhibitor role	http://purl.obolibrary.org/obo/CHEBI_76736	EC 1.9.* (oxidoreductase acting on donor heme group) inhibitor
http://purl.obolibrary.org/obo/GOCHE_76870	substance with EC 1.9.3.* (oxidoreductase acting on donor heme group, oxygen as acceptor) inhibitor role	http://purl.obolibrary.org/obo/CHEBI_76870	EC 1.9.3.* (oxidoreductase acting on donor heme group, oxygen as acceptor) inhibitor
http://purl.obolibrary.org/obo/GOCHE_38500	substance with EC 1.9.3.1 (cytochrome c oxidase) inhibitor role	http://purl.obolibrary.org/obo/CHEBI_38500	EC 1.9.3.1 (cytochrome c oxidase) inhibitor
http://purl.obolibrary.org/obo/GOCHE_71300	substance with EC 2.* (transferase) inhibitor role	http://purl.obolibrary.org/obo/CHEBI_71300	EC 2.* (transferase) inhibitor
http://purl.obolibrary.org/obo/GOCHE_76655	substance with EC 2.1.* (C1-transferase) inhibitor role	http://purl.obolibrary.org/obo/CHEBI_76655	EC 2.1.* (C1-transferase) inhibitor
http://purl.obolibrary.org/obo/GOCHE_76871	substance with EC 2.1.1.* (methyltransferases) inhibitor role	http://purl.obolibrary.org/obo/CHEBI_76871	EC 2.1.1.* (methyltransferases) inhibitor
http://purl.obolibrary.org/obo/GOCHE_77111	substance with EC 2.1.1.116 [3'-hydroxy-N-methyl-(S)-coclaurine 4'-O-methyltransferase] inhibitor role	http://purl.obolibrary.org/obo/CHEBI_77111	EC 2.1.1.116 [3'-hydroxy-N-methyl-(S)-coclaurine 4'-O-methyltransferase] inhibitor
http://purl.obolibrary.org/obo/GOCHE_77115	substance with EC 2.1.1.122 [(S)-tetrahydroprotoberberine N-methyltransferase] inhibitor role	http://purl.obolibrary.org/obo/CHEBI_77115	EC 2.1.1.122 [(S)-tetrahydroprotoberberine N-methyltransferase] inhibitor
http://purl.obolibrary.org/obo/GOCHE_65065	substance with EC 2.1.1.72 [site-specific DNA-methyltransferase (adenine-specific)] inhibitor role	http://purl.obolibrary.org/obo/CHEBI_65065	EC 2.1.1.72 [site-specific DNA-methyltransferase (adenine-specific)] inhibitor
