defined_class	defined_class_label	v0	v0_label
http://purl.obolibrary.org/obo/CHEBI_32646	methioninium	http://purl.obolibrary.org/obo/CHEBI_16811	methionine
http://purl.obolibrary.org/obo/CHEBI_58097	morphine +1 ion	http://purl.obolibrary.org/obo/CHEBI_17303	morphine
http://purl.obolibrary.org/obo/CHEBI_58097	morphine(1+)	http://purl.obolibrary.org/obo/CHEBI_17303	morphine
http://purl.obolibrary.org/obo/CHEBI_32505	phenylalaninium	http://purl.obolibrary.org/obo/CHEBI_28044	phenylalanine
http://purl.obolibrary.org/obo/CHEBI_131530	pyridoxal +1 ion	http://purl.obolibrary.org/obo/CHEBI_17310	pyridoxal
http://purl.obolibrary.org/obo/CHEBI_131530	pyridoxal(1+)	http://purl.obolibrary.org/obo/CHEBI_17310	pyridoxal
http://purl.obolibrary.org/obo/CHEBI_131533	pyridoxamine +2 ion	http://purl.obolibrary.org/obo/CHEBI_57761	pyridoxaminium +1 ion
http://purl.obolibrary.org/obo/CHEBI_131533	pyridoxamine +2 ion	http://purl.obolibrary.org/obo/CHEBI_57761	pyridoxaminium(1+)
http://purl.obolibrary.org/obo/CHEBI_131533	pyridoxamine(2+)	http://purl.obolibrary.org/obo/CHEBI_57761	pyridoxaminium +1 ion
http://purl.obolibrary.org/obo/CHEBI_131533	pyridoxamine(2+)	http://purl.obolibrary.org/obo/CHEBI_57761	pyridoxaminium(1+)
http://purl.obolibrary.org/obo/CHEBI_61269	scopolamine +1 ion	http://purl.obolibrary.org/obo/CHEBI_16794	scopolamine
http://purl.obolibrary.org/obo/CHEBI_61269	scopolamine(1+)	http://purl.obolibrary.org/obo/CHEBI_16794	scopolamine
http://purl.obolibrary.org/obo/CHEBI_32754	selenocysteinium	http://purl.obolibrary.org/obo/CHEBI_9093	selenocysteine
http://purl.obolibrary.org/obo/CHEBI_58290	trypanothione +1 ion	http://purl.obolibrary.org/obo/CHEBI_17842	trypanothione
http://purl.obolibrary.org/obo/CHEBI_58290	trypanothione(1+)	http://purl.obolibrary.org/obo/CHEBI_17842	trypanothione
http://purl.obolibrary.org/obo/CHEBI_32728	tryptophanium	http://purl.obolibrary.org/obo/CHEBI_27897	tryptophan
http://purl.obolibrary.org/obo/CHEBI_32786	tyrosinium	http://purl.obolibrary.org/obo/CHEBI_18186	tyrosine
http://purl.obolibrary.org/obo/CHEBI_32860	valinium	http://purl.obolibrary.org/obo/CHEBI_27266	valine
